PLANE_1-OBJECT_1-REDSHIFT WEIGHT
0.43200000000000005 1.7033855620468987
0.45299999999999996 1.5906618113206148
0.163 1.1981855633474725
0.155 1.0742620558404796
0.691 0.6096652353765157
0.574 1.003972179827111
0.764 0.44239787097424144
0.65 0.7283626676376066
0.69 0.6123318528718972
0.287 2.210436815139269
0.41100000000000003 1.8147421695493675
0.544 1.1338836455876762
0.644 0.747411894890336
0.19 1.5813200988562588
0.835 0.3233576598233317
0.431 1.7087413912553329
0.496 1.3651179043019523
0.557 1.076126037560971
0.541 1.1475238554699734
0.693 0.6043648502572655
0.252 2.1220488337832126
0.511 1.2900362158271752
0.461 1.5478891855508548
0.675 0.6536692178071651
0.21600000000000003 1.8714568615267453
0.27 2.1846666615568324
0.7390000000000001 0.4939299243043991
0.275 2.1954126287139735
0.5539999999999999 1.0892581617382953
0.47700000000000004 1.4632496092535028
0.643 0.750630115721797
0.377 1.9836242389968715
0.953 0.1926657313723976
0.5820000000000001 0.9713581760498905
0.872 0.27470791887325885
0.294 2.2126649080526075
0.664 0.6856202235117933
0.289 2.21154341996949
0.564 1.0459482574188532
0.44299999999999995 1.6443400013295528
0.39 1.9215397706285462
0.502 1.3348072794741654
0.47200000000000003 1.4895373423191898
0.433 1.6980267760840775
0.273 2.1914433853769952
0.752 0.466439248316941
0.297 2.2122466810977492
0.6779999999999999 0.6451984380764686
0.34299999999999997 2.121586013018204
0.866 0.28205936068063314
0.685 0.6258305355544956
0.695 0.5991080397541093
0.6659999999999999 0.6797055981554787
0.307 2.2053009698105193
0.6409999999999999 0.7571039627183043
0.6 0.9011212869733521
0.40299999999999997 1.8561651508517882
0.2 1.7033495179858305
0.37 2.0152927796625977
0.14300000000000002 0.88533702486898
0.14800000000000002 0.9641671683658047
0.45 1.6067493109686541
0.835 0.3233576598233317
0.9440000000000001 0.20037309250700538
0.25 2.112646518078783
0.155 1.0742620558404796
0.185 1.5157993817727018
0.598 0.9087109967950533
0.442 1.6497125840087414
0.46 1.5532231188319103
0.518 1.255827684437223
0.639 0.7636278633232232
0.727 0.5207026553315769
0.723 0.5299353723938552
0.72 0.5369634013033067
0.485 1.4215640089430202
0.278 2.200561305487136
0.28800000000000003 2.211038040247229
0.867 0.2808203252973473
0.221 1.916829612220416
0.401 1.8663948999320341
0.32 2.1846768603950277
0.634 0.7801579829216644
0.48100000000000004 1.4423455321386462
0.8420000000000001 0.3135253339425165
0.174 1.3622767200920123
0.413 1.8042767395780475
0.614 0.849481275951291
0.821 0.34396762203006664
0.8109999999999999 0.3594949546932257
0.40399999999999997 1.85102991254633
0.39 1.9215397706285462
0.384 1.9506694048362636
0.392 1.911669386577395
0.16399999999999998 1.2134502720417073
0.17 1.3036581379807084
0.318 2.1886343475401357
0.32899999999999996 2.1636509713974865
0.551 1.1025087582190805
0.6709999999999999 0.6651246274241555
0.65 0.7283626676376066
0.42700000000000005 1.7301290393712399
0.057 0.019196495301186257
0.61 0.8639710009001653
0.271 2.187036450606232
0.586 0.9553740368558766
0.424 1.7461235301835534
0.33299999999999996 2.1527249742413055
0.268 2.1795901140955705
0.47100000000000003 1.4948143091497998
0.23199999999999998 2.0045039382764305
0.207 1.7811362268349844
0.258 2.1472496490062847
0.47 1.500097359534857
0.6920000000000001 0.607009579086296
0.599 0.9049094668412855
0.379 1.9743314620158854
0.595 0.9201957924290965
0.496 1.3651179043019523
0.556 1.0804902111262258
0.941 0.2030125629768086
0.212 1.8326793874396006
0.20199999999999999 1.726233603593842
0.591 0.9356963468761216
0.366 2.032735627208944
0.507 1.3098280386497667
0.32899999999999996 2.1636509713974865
0.6779999999999999 0.6451984380764686
0.35600000000000004 2.0739627976446156
0.737 0.4982972388303725
0.16899999999999998 1.2888022399958574
0.65 0.7283626676376066
0.27399999999999997 2.1934822784181276
0.625 0.8107139712049696
0.282 2.205960827994333
0.14400000000000002 0.9010859517608513
0.83 0.3305712218929464
0.297 2.2122466810977492
0.33299999999999996 2.1527249742413055
0.7759999999999999 0.41957923525075647
0.308 2.2041600823842207
0.732 0.5093804455776041
0.139 0.8225550471749206
0.444 1.6389675338894507
0.608 0.8712949851368474
0.371 2.0108548454337547
0.324 2.1759650398472274
0.7959999999999999 0.3841149747478688
0.8490000000000001 0.3039958622010091
0.384 1.9506694048362636
0.696 0.596495890347031
0.49 1.395773068918617
0.273 2.1914433853769952
0.243 2.075687304959314
0.336 2.1439375926433573
0.379 1.9743314620158854
0.182 1.4751495266092978
0.293 2.2126249233881046
0.638 0.7669086502491659
0.457 1.5692482746640437
0.436 1.6819356401584682
0.331 2.1583035773472945
0.623 0.817645580961885
0.474 1.4790023356920865
0.265 2.1711200793454912
0.446 1.6282239702773083
0.42 1.7673711094028892
0.325 2.1736260351517505
0.938 0.2056880091923926
0.6809999999999999 0.6368302035752968
0.304 2.2082494599908102
0.8290000000000001 0.33203333288267484
0.27899999999999997 2.2020663878451585
0.45299999999999996 1.5906618113206148
0.225 1.9506407540840054
0.682 0.6340634265182632
0.318 2.1886343475401357
0.303 2.2090712152035996
0.35600000000000004 2.0739627976446156
0.26899999999999996 2.1821848357954905
0.6829999999999999 0.63130791161578
0.313 2.1973106582240143
0.374 1.997365264170351
0.37200000000000005 2.006387222150059
0.72 0.5369634013033067
0.42 1.7673711094028892
0.826 0.33645895584883545
0.239 2.0516815341790706
0.578 0.9875575712838032
0.653 0.719003987666909
0.872 0.27470791887325885
0.62 0.828140179383321
0.445 1.6335954389589429
0.993 0.1619556019396152
0.254 2.1309463484114946
0.575 0.9998483607205604
0.303 2.2090712152035996
0.155 1.0742620558404796
0.38 1.9696471182714592
0.376 1.9882315624421767
0.425 1.7407970797869696
0.23600000000000002 2.032273965628038
0.489 1.4009140196966905
0.249 2.107754363432983
0.44 1.6604570481593093
0.48700000000000004 1.411222035268222
0.28800000000000003 2.211038040247229
0.483 1.4319388755603208
0.862 0.28707148689528966
0.248 2.1027340015238067
0.314 2.1957180165392773
0.847 0.306688189110014
0.442 1.6497125840087414
0.36 2.0579054131868535
0.218 1.8900201396031748
0.39799999999999996 1.8816311953185099
0.043 0.003264724319313638
0.396 1.8917113300241033
0.774 0.4232998061169573
0.525 1.2221848085924325
0.375 1.992812093647619
0.705 0.5734681013840869
0.598 0.9087109967950533
0.628 0.8004133037294696
0.462 1.5425594831342087
0.591 0.9356963468761216
0.365 2.03701606875673
0.105 0.34113987053733663
0.528 1.207945225941537
0.28 2.2034673985986957
0.574 1.003972179827111
0.254 2.1309463484114946
0.451 1.6013846581963187
0.9309999999999999 0.21207338400364154
0.297 2.2122466810977492
0.5589999999999999 1.0674373965454846
0.212 1.8326793874396006
0.929 0.21393512830941197
0.38799999999999996 1.9313325644700519
0.542 1.1429642973023275
0.318 2.1886343475401357
0.154 1.0585965189604303
0.731 0.5116256309576909
0.36200000000000004 2.049654791754541
0.395 1.8967268179754184
0.32 2.1846768603950277
0.384 1.9506694048362636
0.33899999999999997 2.134665795739096
0.243 2.075687304959314
0.406 1.8407208299765356
0.179 1.4335546281178861
0.40299999999999997 1.8561651508517882
0.977 0.17357930006296945
0.42700000000000005 1.7301290393712399
0.5820000000000001 0.9713581760498905
0.35700000000000004 2.07000558612544
0.787 0.3996887703969261
0.924 0.21866365389980613
0.385 1.9458675591011498
0.985 0.16766266992507764
0.38799999999999996 1.9313325644700519
0.34600000000000003 2.111264654531235
0.517 1.2606805506744194
0.321 2.1825972293130405
0.335 2.146921590236192
0.8079999999999999 0.3642890955536448
0.24 2.0578824860371006
0.27399999999999997 2.1934822784181276
0.5489999999999999 1.111407982415361
0.45799999999999996 1.5639028693671546
0.386 1.941043794723737
0.455 1.5799490921723756
0.304 2.2082494599908102
0.389 1.9264461127208778
0.652 0.7221113329008993
0.36 2.0579054131868535
0.226 1.9587482666780593
0.099 0.27381384632729067
0.376 1.9882315624421767
0.66 0.6975918306304025
0.636 0.7735080281778258
0.205 1.7595743050694392
0.31 2.201646626469584
0.489 1.4009140196966905
0.35100000000000003 2.093147081522816
0.626 0.807267538099735
0.32 2.1846768603950277
0.493 1.3804039392094756
0.41100000000000003 1.8147421695493675
0.35100000000000003 2.093147081522816
0.298 2.2119309494286337
0.473 1.4842666288123618
0.248 2.1027340015238067
0.5720000000000001 1.0122601248067198
0.469 1.505386320970923
0.486 1.4163888430383018
0.635 0.7768266707288084
0.762 0.4463183327426589
0.174 1.3622767200920123
0.344 2.118193031330723
0.105 0.34113987053733663
0.67 0.6680174519175155
0.626 0.807267538099735
0.523 1.2317379743008843
0.25 2.112646518078783
0.701 0.5835963432808541
0.568 1.0289970602200171
0.5539999999999999 1.0892581617382953
0.7290000000000001 0.5161448183027476
0.28600000000000003 2.209738823967602
0.731 0.5116256309576909
0.527 1.2126796538077942
0.45299999999999996 1.5906618113206148
0.755 0.4603111802395702
0.368 2.024077192219132
0.363 2.045476282784371
0.92 0.22252402340245467
0.6920000000000001 0.607009579086296
0.662 0.6915822182845005
0.66 0.6975918306304025
0.256 2.1393446799455713
0.35200000000000004 2.0893927520542808
0.6409999999999999 0.7571039627183043
0.948 0.19690892612646604
0.341 2.1282258406925663
0.813 0.35633410192966514
0.779 0.41405908115816864
0.29100000000000004 2.2122703299677995
0.575 0.9998483607205604
0.262 2.161603705727842
0.204 1.7485931187525616
0.325 2.1736260351517505
0.505 1.319788350890368
0.884 0.26058650940313793
0.45299999999999996 1.5906618113206148
0.66 0.6975918306304025
0.706 0.5709623390497963
0.289 2.21154341996949
0.9940000000000001 0.16125657628481857
0.29100000000000004 2.2122703299677995
0.402 1.8612869563518823
0.899 0.24397387736406467
0.141 0.8538945778331154
0.509 1.2999104270765278
0.152 1.0271879486334798
0.36200000000000004 2.049654791754541
0.36700000000000005 2.0284224623986984
0.256 2.1393446799455713
0.451 1.6013846581963187
0.584 0.9633392037967894
0.313 2.1973106582240143
0.252 2.1220488337832126
0.10800000000000001 0.37736841148876366
0.264 2.168065315192191
0.21100000000000002 1.8226425567276994
0.191 1.594075671634258
0.611 0.8603288142768237
0.8079999999999999 0.3642890955536448
0.8220000000000001 0.34245249597887045
0.145 0.9168476310365998
0.44299999999999995 1.6443400013295528
0.606 0.8786718894927749
0.601 0.8973464458673551
0.106 0.35303428967087414
0.9690000000000001 0.179713271242311
0.48 1.447560426439771
0.42 1.7673711094028892
0.154 1.0585965189604303
0.56 1.0631129671980128
0.374 1.997365264170351
0.27399999999999997 2.1934822784181276
0.866 0.28205936068063314
0.7929999999999999 0.38923779356129096
0.294 2.2126649080526075
0.381 1.9649382019032506
0.555 1.084867593026582
0.217 1.8808074530247056
0.7090000000000001 0.563507619915087
0.43 1.7140939616158593
0.28600000000000003 2.209738823967602
0.9540000000000001 0.1918285205023518
0.6559999999999999 0.7097548886462364
0.428 1.724788097683035
0.18 1.4475214144726365
0.742 0.48744878513127515
0.359 2.0619762288132826
0.36700000000000005 2.0284224623986984
0.47100000000000003 1.4948143091497998
0.865 0.28330397024773046
0.736 0.5004949642207747
0.48700000000000004 1.411222035268222
0.41700000000000004 1.783236057459215
0.574 1.003972179827111
0.29600000000000004 2.2124748652408193
0.226 1.9587482666780593
0.595 0.9201957924290965
0.33899999999999997 2.134665795739096
0.158 1.1210599233598646
0.624 0.8141733114902235
0.345 2.1147523321324746
0.38799999999999996 1.9313325644700519
0.39399999999999996 1.9017253032713692
0.363 2.045476282784371
0.35200000000000004 2.0893927520542808
0.85 0.3026587090314866
0.217 1.8808074530247056
0.342 2.1249305327342647
0.505 1.319788350890368
0.27 2.1846666615568324
0.52 1.2461566728240037
0.688 0.6176981061828004
0.152 1.0271879486334798
0.302 2.209810918516823
0.892 0.2515869375178687
0.44799999999999995 1.6174839091478785
0.252 2.1220488337832126
0.5770000000000001 0.9916410528728145
0.307 2.2053009698105193
0.594 0.9240508252626749
0.22 1.908031300045593
0.9620000000000001 0.1852651075923464
0.37200000000000005 2.006387222150059
0.10099999999999999 0.29546399119291467
0.37799999999999995 1.9789906863229838
0.5429999999999999 1.1384175487354424
0.39899999999999997 1.8765674606729108
0.319 2.1866895196676963
0.68 0.6396082758685947
0.289 2.21154341996949
0.396 1.8917113300241033
0.57 1.0206017715710678
0.261 2.1581952386787506
0.42100000000000004 1.7620686253817874
0.379 1.9743314620158854
0.541 1.1475238554699734
0.6990000000000001 0.5887240581947444
0.564 1.0459482574188532
0.3 2.211040520319109
0.243 2.075687304959314
0.33 2.161006580303974
0.757 0.45626978789917566
0.23600000000000002 2.032273965628038
0.301 2.2104676581163396
0.461 1.5478891855508548
0.809 0.36268396158459687
0.35 2.0968587535382177
0.406 1.8407208299765356
0.757 0.45626978789917566
0.858 0.29217436164648963
0.348 2.1041512936367566
0.968 0.18049569747828714
0.293 2.2126249233881046
0.452 1.5960220816853294
0.5820000000000001 0.9713581760498905
0.469 1.505386320970923
0.618 0.8352016120037262
0.157 1.1054973258780627
0.261 2.1581952386787506
0.358 2.0660098405619247
0.473 1.4842666288123618
0.242 2.0698848642610304
0.8290000000000001 0.33203333288267484
0.319 2.1866895196676963
0.617 0.8387518990941871
0.354 2.0817589193805364
0.14 0.8382097479871777
0.287 2.210436815139269
0.578 0.9875575712838032
0.3 2.211040520319109
0.445 1.6335954389589429
0.769 0.4327447320666146
0.565 1.0416904082301743
0.485 1.4215640089430202
0.385 1.9458675591011498
0.14800000000000002 0.9641671683658047
0.7240000000000001 0.5276124772001277
0.28600000000000003 2.209738823967602
0.423 1.7514444949540244
0.402 1.8612869563518823
0.488 1.40606371760234
0.685 0.6258305355544956
0.306 2.2063634308448004
0.457 1.5692482746640437
0.92 0.22252402340245467
0.46 1.5532231188319103
0.79 0.39442878314342544
0.6779999999999999 0.6451984380764686
0.461 1.5478891855508548
0.902 0.2407839119466897
0.542 1.1429642973023275
0.42100000000000004 1.7620686253817874
0.32899999999999996 2.1636509713974865
0.287 2.210436815139269
0.336 2.1439375926433573
0.405 1.8458816657440928
0.564 1.0459482574188532
0.292 2.2124937049175264
0.049 0.0076831525876127705
0.762 0.4463183327426589
0.655 0.7128257950929286
0.9 0.24290576104015782
0.273 2.1914433853769952
0.2 1.7033495179858305
0.818 0.34855362826148334
0.667 0.6767659708398375
0.625 0.8107139712049696
0.222 1.9254896945948137
0.373 2.0018905001210907
0.53 1.198512947311267
0.262 2.161603705727842
0.74 0.49176026739591505
0.509 1.2999104270765278
0.386 1.941043794723737
0.271 2.187036450606232
0.35700000000000004 2.07000558612544
0.33799999999999997 2.137808916898803
0.59 0.9396050199052167
0.107 0.3651117278483377
0.228 1.9745497507436645
0.7509999999999999 0.46849966494188927
0.32 2.1846768603950277
0.046 0.005117081480855549
0.815 0.353201171761658
0.17800000000000002 1.4194887146332706
0.187 1.5423502150339647
0.644 0.747411894890336
0.903 0.23973013679283972
0.5920000000000001 0.931801094756365
0.43 1.7140939616158593
0.268 2.1795901140955705
0.853 0.29868298307228724
0.722 0.5322681352915402
0.32899999999999996 2.1636509713974865
0.239 2.0516815341790706
0.24600000000000002 2.0923061186617886
0.466 1.5212869049566051
0.212 1.8326793874396006
0.932 0.2111487930944733
0.493 1.3804039392094756
0.426 1.7354654741110862
0.042 0.002780409594858043
0.455 1.5799490921723756
0.9690000000000001 0.179713271242311
0.628 0.8004133037294696
0.311 2.20027585005665
0.262 2.161603705727842
0.265 2.1711200793454912
0.408 1.8303630459606075
0.42 1.7673711094028892
0.22 1.908031300045593
0.597 0.9125258876299271
0.504 1.3247842930415035
0.374 1.997365264170351
0.851 0.3013275284827671
0.63 0.7936104257185544
0.23199999999999998 2.0045039382764305
0.919 0.2235000481931368
0.166 1.2437942220743339
0.531 1.1938152034617688
0.578 0.9875575712838032
0.72 0.5369634013033067
0.981 0.17059430988448407
0.479 1.4527828370617435
0.545 1.1293626224884972
0.634 0.7801579829216644
0.494 1.3752992057006037
0.414 1.7990297316775217
0.522 1.2365324102230872
0.28800000000000003 2.211038040247229
0.237 2.038877719666655
0.265 2.1711200793454912
0.5660000000000001 1.0374459176992257
0.23800000000000002 2.0453467641861933
0.36 2.0579054131868535
0.27699999999999997 2.1989512497522554
0.309 2.202941668779542
0.7490000000000001 0.47264728879072554
0.41600000000000004 1.7885090194444397
0.423 1.7514444949540244
0.264 2.168065315192191
0.848 0.3053390136460485
0.5329999999999999 1.1844567634286816
0.28800000000000003 2.211038040247229
0.204 1.7485931187525616
0.344 2.118193031330723
0.33299999999999996 2.1527249742413055
0.43200000000000005 1.7033855620468987
0.363 2.045476282784371
0.467 1.515981273145507
0.42700000000000005 1.7301290393712399
0.22 1.908031300045593
0.45299999999999996 1.5906618113206148
0.523 1.2317379743008843
0.35700000000000004 2.07000558612544
0.16 1.1520576800908269
0.8109999999999999 0.3594949546932257
0.624 0.8141733114902235
0.11900000000000001 0.5228542982939471
0.594 0.9240508252626749
0.157 1.1054973258780627
0.6759999999999999 0.6508341760946504
0.217 1.8808074530247056
0.191 1.594075671634258
0.401 1.8663948999320341
0.557 1.076126037560971
0.29100000000000004 2.2122703299677995
0.315 2.1940531879888647
0.685 0.6258305355544956
0.33899999999999997 2.134665795739096
0.157 1.1054973258780627
0.948 0.19690892612646604
0.508 1.3048638508653034
0.264 2.168065315192191
0.248 2.1027340015238067
0.233 2.011650430509212
0.259 2.1510189932521255
0.502 1.3348072794741654
0.35600000000000004 2.0739627976446156
0.344 2.118193031330723
0.35700000000000004 2.07000558612544
0.574 1.003972179827111
0.212 1.8326793874396006
0.198 1.6799474753376786
0.745 0.4810506343142951
0.264 2.168065315192191
0.275 2.1954126287139735
0.836 0.32193415586407537
0.321 2.1825972293130405
0.536 1.1705124514799985
0.966 0.18207117842979378
0.474 1.4790023356920865
0.215 1.8619685343787649
0.381 1.9649382019032506
0.473 1.4842666288123618
0.7240000000000001 0.5276124772001277
0.623 0.817645580961885
0.499 1.3499180467977596
0.17300000000000001 1.347747930241818
0.759 0.4522632760064965
0.667 0.6767659708398375
0.78 0.4122350902593526
0.6679999999999999 0.6738380918049386
0.5579999999999999 1.0717750928547995
0.22399999999999998 1.9423952144680245
0.525 1.2221848085924325
0.409 1.8251669131527466
0.37799999999999995 1.9789906863229838
0.838 0.31910614070734983
0.588 0.9474626530708459
0.467 1.515981273145507
0.501 1.3398341300239487
0.439 1.665828397152894
0.162 1.1828631190649752
0.354 2.0817589193805364
0.446 1.6282239702773083
0.285 2.208943147134593
0.109 0.38980046651571976
0.349 2.100527061576587
0.503 1.3297906345351713
0.46799999999999997 1.5106810181927666
0.248 2.1027340015238067
0.457 1.5692482746640437
0.305 2.2073465626673046
0.366 2.032735627208944
0.261 2.1581952386787506
0.467 1.515981273145507
0.32799999999999996 2.1662359350460734
0.35700000000000004 2.07000558612544
0.33 2.161006580303974
0.44299999999999995 1.6443400013295528
0.48700000000000004 1.411222035268222
0.475 1.4737446273419423
0.46299999999999997 1.5372342099572338
0.643 0.750630115721797
0.557 1.076126037560971
0.48200000000000004 1.4371383005402536
0.325 2.1736260351517505
0.35100000000000003 2.093147081522816
0.595 0.9201957924290965
0.45399999999999996 1.585304073701587
0.298 2.2119309494286337
0.48100000000000004 1.4423455321386462
0.105 0.34113987053733663
0.355 2.0778808017126043
0.141 0.8538945778331154
0.267 2.1768816436348892
0.25 2.112646518078783
0.077 0.09331181869221085
0.53 1.198512947311267
0.46 1.5532231188319103
0.105 0.34113987053733663
0.273 2.1914433853769952
0.9359999999999999 0.20749186801550043
0.5329999999999999 1.1844567634286816
0.48 1.447560426439771
0.289 2.21154341996949
0.8240000000000001 0.33944238904199125
0.527 1.2126796538077942
0.48100000000000004 1.4423455321386462
0.6609999999999999 0.6945810568424389
0.162 1.1828631190649752
0.247 2.0975847941174783
0.747 0.47683085599865904
0.7020000000000001 0.5810484355375756
0.418 1.777955179081062
0.615 0.8458917121841837
0.355 2.0778808017126043
0.242 2.0698848642610304
0.38299999999999995 1.9554488117458562
0.20800000000000002 1.7917157744868912
0.19899999999999998 1.691712797461739
0.335 2.146921590236192
0.35200000000000004 2.0893927520542808
0.8640000000000001 0.28455417823898815
0.306 2.2063634308448004
0.5329999999999999 1.1844567634286816
0.298 2.2119309494286337
0.363 2.045476282784371
0.278 2.200561305487136
0.8909999999999999 0.2526942410715496
0.46 1.5532231188319103
0.43200000000000005 1.7033855620468987
0.46 1.5532231188319103
0.43200000000000005 1.7033855620468987
0.45399999999999996 1.585304073701587
0.64 0.760359642953537
0.36 2.0579054131868535
0.331 2.1583035773472945
0.138 0.8069349269701318
0.242 2.0698848642610304
0.9670000000000001 0.1812816611727861
0.512 1.2851155960384413
0.165 1.2286541634633303
0.9470000000000001 0.1977691143504268
0.39899999999999997 1.8765674606729108
0.248 2.1027340015238067
0.611 0.8603288142768237
0.266 2.174058578357915
0.284 2.2080488663637166
0.502 1.3348072794741654
0.36 2.0579054131868535
0.247 2.0975847941174783
0.9990000000000001 0.15780829726055454
0.461 1.5478891855508548
0.595 0.9201957924290965
0.483 1.4319388755603208
0.43 1.7140939616158593
0.515 1.2704206489573828
0.858 0.29217436164648963
0.203 1.7374793157151913
0.284 2.2080488663637166
0.348 2.1041512936367566
0.584 0.9633392037967894
0.691 0.6096652353765157
0.14300000000000002 0.88533702486898
0.64 0.760359642953537
0.375 1.992812093647619
0.915 0.22744846752835426
0.331 2.1583035773472945
0.498 1.354974907465464
0.47 1.500097359534857
0.35100000000000003 2.093147081522816
0.39 1.9215397706285462
0.306 2.2063634308448004
0.501 1.3398341300239487
0.569 1.0247927149131326
0.218 1.8900201396031748
0.748 0.47473456275830755
0.182 1.4751495266092978
0.10800000000000001 0.37736841148876366
0.735 0.5027021136030076
0.722 0.5322681352915402
0.302 2.209810918516823
0.33299999999999996 2.1527249742413055
0.369 2.0197004290294625
0.22 1.908031300045593
0.797 0.38242237553694497
0.204 1.7485931187525616
0.527 1.2126796538077942
0.5820000000000001 0.9713581760498905
0.5479999999999999 1.1158771622666481
0.395 1.8967268179754184
0.521 1.2413386646044144
0.28 2.2034673985986957
0.193 1.6192268846018176
0.491 1.390640990371428
0.4 1.8714885476430734
0.13699999999999998 0.7913538775691359
0.301 2.2104676581163396
0.451 1.6013846581963187
0.575 0.9998483607205604
0.852 0.30000229498882186
0.34600000000000003 2.111264654531235
0.753 0.46438771747944013
0.873 0.273501824461211
0.461 1.5478891855508548
0.294 2.2126649080526075
0.36 2.0579054131868535
0.276 2.197235322338856
0.516 1.2655448963983358
0.485 1.4215640089430202
0.43200000000000005 1.7033855620468987
0.478 1.4580126151304837
0.93 0.21300215613571277
0.501 1.3398341300239487
0.711 0.5585896043293017
0.187 1.5423502150339647
0.488 1.40606371760234
0.36 2.0579054131868535
0.535 1.1751480465076862
0.22699999999999998 1.9667178798988059
0.157 1.1054973258780627
0.20199999999999999 1.726233603593842
0.8270000000000001 0.3349771723045416
0.23199999999999998 2.0045039382764305
0.84 0.31630327096210836
0.639 0.7636278633232232
0.53 1.198512947311267
0.6609999999999999 0.6945810568424389
0.966 0.18207117842979378
0.951 0.19435152947277481
0.185 1.5157993817727018
0.591 0.9356963468761216
0.6579999999999999 0.7036493063274306
0.693 0.6043648502572655
0.446 1.6282239702773083
0.21100000000000002 1.8226425567276994
0.524 1.2269554199099453
0.297 2.2122466810977492
0.91 0.2324852094014447
0.503 1.3297906345351713
0.376 1.9882315624421767
0.252 2.1220488337832126
0.657 0.706696069056217
0.322 2.180451481962011
0.40700000000000003 1.8355478200271094
0.593 0.9279192566981775
0.525 1.2221848085924325
0.353 2.085596466164551
0.7709999999999999 0.42894200174858943
0.209 1.8021603282480974
0.276 2.197235322338856
0.386 1.941043794723737
0.45 1.6067493109686541
0.5589999999999999 1.0674373965454846
0.462 1.5425594831342087
0.282 2.205960827994333
0.38799999999999996 1.9313325644700519
0.29100000000000004 2.2122703299677995
0.262 2.161603705727842
0.22899999999999998 1.9822440648544617
0.39 1.9215397706285462
0.428 1.724788097683035
0.124 0.5944527986768984
0.094 0.2233404103949478
0.493 1.3804039392094756
0.39 1.9215397706285462
0.38299999999999995 1.9554488117458562
0.27 2.1846666615568324
0.7190000000000001 0.539325972998793
0.311 2.20027585005665
0.318 2.1886343475401357
0.445 1.6335954389589429
0.619 0.8316643787178989
0.27699999999999997 2.1989512497522554
0.22399999999999998 1.9423952144680245
0.467 1.515981273145507
0.9570000000000001 0.18933943569059694
0.647 0.7378317137273982
0.57 1.0206017715710678
0.691 0.6096652353765157
0.146 0.9326178358156976
0.406 1.8407208299765356
0.35600000000000004 2.0739627976446156
0.11599999999999999 0.4813915147538843
0.521 1.2413386646044144
0.13 0.6837646485492397
0.311 2.20027585005665
0.141 0.8538945778331154
0.34600000000000003 2.111264654531235
0.655 0.7128257950929286
0.758 0.45426218839025545
0.276 2.197235322338856
0.33299999999999996 2.1527249742413055
0.506 1.314802902063653
0.467 1.515981273145507
0.621 0.8246289937711551
0.584 0.9633392037967894
0.129 0.6686616075662891
0.561 1.0588018224178677
0.159 1.136581177622576
0.622 0.8211308012838642
0.317 2.1905104804602242
0.213 1.8425795346779843
0.35200000000000004 2.0893927520542808
0.14 0.8382097479871777
0.185 1.5157993817727018
0.379 1.9743314620158854
0.317 2.1905104804602242
0.55 1.1069518384612353
0.244 2.0813579550097048
0.852 0.30000229498882186
0.386 1.941043794723737
0.569 1.0247927149131326
0.307 2.2053009698105193
0.27 2.1846666615568324
0.426 1.7354654741110862
0.113 0.4412017421435254
0.111 0.4151747285814452
0.35100000000000003 2.093147081522816
0.611 0.8603288142768237
0.23199999999999998 2.0045039382764305
0.622 0.8211308012838642
0.565 1.0416904082301743
0.39 1.9215397706285462
0.21 1.812469403229455
0.27399999999999997 2.1934822784181276
